
2026-06-04 14:12:26==================================================
Epoch   1/150 | Loss: 0.1359 | Acc: 67.35% | Time: 45957ms | Val Loss: 0.1229 | Val Acc: 73.18% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  68/150 | Loss: 0.0803 | Acc: 84.96% | Time: 44356ms | Val Loss: 0.0866 | Val Acc: 84.55%
Epoch  69/150 | Loss: 0.0758 | Acc: 86.30% | Time: 44616ms | Val Loss: 0.0880 | Val Acc: 82.84%
Epoch  70/150 | Loss: 0.0784 | Acc: 85.73% | Time: 44491ms | Val Loss: 0.0858 | Val Acc: 85.11%
Epoch  71/150 | Loss: 0.0753 | Acc: 86.04% | Time: 45576ms | Val Loss: 0.0842 | Val Acc: 85.11% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  72/150 | Loss: 0.0786 | Acc: 85.73% | Time: 45103ms | Val Loss: 0.0880 | Val Acc: 85.68%
Epoch  73/150 | Loss: 0.0790 | Acc: 85.13% | Time: 45225ms | Val Loss: 0.0877 | Val Acc: 84.55%
Epoch  74/150 | Loss: 0.0778 | Acc: 85.73% | Time: 45201ms | Val Loss: 0.0874 | Val Acc: 83.41%
Epoch  75/150 | Loss: 0.0764 | Acc: 85.45% | Time: 45678ms | Val Loss: 0.0863 | Val Acc: 83.98%
Epoch  76/150 | Loss: 0.0760 | Acc: 85.82% | Time: 44058ms | Val Loss: 0.0868 | Val Acc: 85.11%
Epoch  77/150 | Loss: 0.0782 | Acc: 85.56% | Time: 44686ms | Val Loss: 0.0934 | Val Acc: 84.55%
Epoch  78/150 | Loss: 0.0778 | Acc: 86.50% | Time: 44876ms | Val Loss: 0.0864 | Val Acc: 85.11%
Epoch  79/150 | Loss: 0.0761 | Acc: 85.64% | Time: 45215ms | Val Loss: 0.0931 | Val Acc: 83.98%
Epoch  80/150 | Loss: 0.0746 | Acc: 86.82% | Time: 45101ms | Val Loss: 0.0887 | Val Acc: 84.55%
Epoch  81/150 | Loss: 0.0761 | Acc: 85.50% | Time: 45011ms | Val Loss: 0.0856 | Val Acc: 83.98%
Epoch  82/150 | Loss: 0.0764 | Acc: 85.96% | Time: 44527ms | Val Loss: 0.0920 | Val Acc: 84.55%
